claim_id,policy_id,loss_date,report_date,paid,reserve,status,cause,peril,settlement_date
878,3046,2022-09-26,2022-09-26,33100.38,0.0,Closed,n/a,Sturm/Hagel,2022-10-15
879,3048,2021-08-17,2021-09-24,39740.06,0.0,Closed,n/a,Leitungswasser,2021-11-15
880,3050,2022-03-24,2022-03-29,34607.83,0.0,Closed,n/a,Leitungswasser,2022-04-10
881,3056,2024-04-23,2024-04-30,3265.21,0.0,Closed,n/a,Leitungswasser,2024-08-05
882,3057,2024-12-02,2024-12-05,12364.75,1664.6,Open,n/a,Leitungswasser,2025-02-07
883,3063,2024-08-16,2024-08-23,13894.14,0.0,Closed,n/a,Einbruchdiebstahl,2024-09-22
884,3063,2022-11-04,2022-11-05,6793.28,0.0,Closed,n/a,Einbruchdiebstahl,2022-11-10
885,3066,2020-05-04,2020-05-25,40270.44,0.0,Closed,n/a,Sturm/Hagel,2020-06-03
886,3069,2023-09-07,2023-09-11,22125.55,0.0,Closed,n/a,Leitungswasser,2023-11-20
887,3069,2022-01-06,2022-01-06,66662.63,0.0,Closed,n/a,Sturm/Hagel,2022-02-21
888,3072,2023-12-08,2023-12-22,61741.68,0.0,Closed,n/a,Leitungswasser,2024-10-31
889,3072,2024-11-06,2024-11-19,4023.91,0.0,Closed,n/a,Feuer,2024-11-19
890,3074,2022-02-15,2022-02-27,6367.64,0.0,Closed,n/a,Leitungswasser,2022-03-26
891,3077,2023-12-01,2023-12-04,48506.82,0.0,Closed,n/a,Leitungswasser,2024-01-01
892,3077,2022-10-02,2022-10-27,45688.59,0.0,Closed,n/a,Leitungswasser,2022-11-03
893,3081,2024-06-20,2024-07-03,39905.44,0.0,Closed,n/a,Einbruchdiebstahl,2024-07-06
894,3082,2021-09-18,2021-09-28,13354.53,0.0,Closed,n/a,Feuer,2021-09-29
895,3088,2023-06-09,2023-06-12,9161.6,0.0,Closed,n/a,Leitungswasser,2023-08-09
896,3092,2023-07-16,2023-08-06,37648.57,0.0,Closed,n/a,Einbruchdiebstahl,2023-08-14
897,3093,2022-12-12,2022-12-25,28789.53,0.0,Closed,n/a,Leitungswasser,2023-01-30
898,3103,2023-11-21,2023-11-26,118375.98,0.0,Closed,n/a,Leitungswasser,2023-11-29
899,3112,2022-09-03,2022-09-12,46040.27,0.0,Closed,n/a,Sturm/Hagel,2022-10-11
900,3112,2024-02-12,2024-02-20,114202.38,0.0,Closed,n/a,Feuer,2024-05-24
901,3114,2021-08-10,2021-09-12,50891.59,0.0,Closed,n/a,Leitungswasser,2021-10-14
902,3121,2021-09-05,2021-10-02,4820.72,0.0,Closed,n/a,Leitungswasser,2022-02-15
903,3121,2021-12-15,2021-12-26,34177.02,0.0,Closed,n/a,Leitungswasser,2022-06-01
904,3124,2024-04-08,2024-04-10,31596.57,0.0,Closed,n/a,Sturm/Hagel,2024-05-15
905,3125,2021-11-10,2021-11-26,5034.17,0.0,Closed,n/a,Leitungswasser,2021-12-01
906,3130,2022-04-11,2022-04-27,36658.5,0.0,Closed,n/a,Leitungswasser,2022-06-29
907,3134,2023-04-03,2023-04-12,9923.42,0.0,Closed,n/a,Elementar,2023-07-19
908,3134,2022-08-08,2022-08-09,29169.42,0.0,Closed,n/a,Leitungswasser,2022-08-18
909,3135,2023-05-16,2023-05-19,4259.54,0.0,Closed,n/a,Leitungswasser,2023-07-21
910,3136,2023-07-24,2023-07-28,16555.3,0.0,Closed,n/a,Sturm/Hagel,2023-11-02
911,3136,2023-08-06,2023-09-06,27824.97,0.0,Closed,n/a,Leitungswasser,2023-09-30
912,3137,2023-09-05,2023-09-09,23710.92,0.0,Closed,n/a,Einbruchdiebstahl,2023-11-27
913,3142,2024-07-05,2024-07-22,12196.88,0.0,Closed,n/a,Leitungswasser,2024-08-07
914,3157,2023-04-20,2023-05-24,13756.47,0.0,Closed,n/a,Sturm/Hagel,2023-09-29
915,3158,2021-03-22,2021-04-02,40980.0,0.0,Closed,n/a,Sturm/Hagel,2021-09-06
916,3162,2022-03-20,2022-03-23,45056.39,0.0,Closed,n/a,Elementar,2022-07-11
917,3164,2021-12-17,2021-12-26,25141.2,0.0,Closed,n/a,Leitungswasser,2022-07-09
918,3178,2023-02-15,2023-02-27,45262.89,0.0,Closed,n/a,Sturm/Hagel,2023-06-18
919,3181,2022-12-26,2023-01-12,47600.35,0.0,Closed,n/a,Leitungswasser,2023-08-18
920,3183,2022-03-04,2022-03-05,23290.53,0.0,Closed,n/a,Leitungswasser,2022-03-09
921,3197,2021-03-29,2021-04-28,23391.46,0.0,Closed,n/a,Sturm/Hagel,2021-05-27
922,3199,2022-12-17,2023-01-08,46839.57,0.0,Closed,n/a,Feuer,2023-02-05
923,3199,2023-04-01,2023-04-21,12455.6,0.0,Closed,n/a,Leitungswasser,2023-05-17
924,3202,2023-12-19,2024-01-03,19696.22,0.0,Closed,n/a,Sturm/Hagel,2024-03-09
925,3208,2023-04-29,2023-05-24,10045.35,0.0,Closed,n/a,Leitungswasser,2023-06-10
926,3208,2022-01-19,2022-02-10,18100.96,0.0,Closed,n/a,Leitungswasser,2022-03-08
927,3213,2021-11-13,2021-11-21,22244.44,0.0,Closed,n/a,Leitungswasser,2022-01-07
928,3214,2023-11-09,2023-11-10,19155.82,0.0,Closed,n/a,Feuer,2024-01-02
929,3214,2024-05-01,2024-05-04,8123.3,0.0,Closed,n/a,Sturm/Hagel,2024-05-12
930,3215,2023-01-09,2023-01-11,1094.69,0.0,Closed,n/a,Elementar,2023-01-22
931,3219,2022-12-11,2022-12-12,1645.08,0.0,Closed,n/a,Leitungswasser,2022-12-26
932,3220,2024-11-11,2024-11-21,10194.99,0.0,Closed,n/a,Leitungswasser,2024-12-10
933,3228,2022-12-13,2022-12-18,123321.5,0.0,Closed,n/a,Feuer,2022-12-28
934,3233,2021-10-22,2021-10-25,10678.14,0.0,Closed,n/a,Leitungswasser,2021-10-29
935,3236,2023-08-17,2023-09-05,54575.37,0.0,Closed,n/a,Sturm/Hagel,2023-09-05
936,3237,2020-08-16,2020-09-08,48789.44,0.0,Closed,n/a,Leitungswasser,2020-10-24
937,3241,2023-09-03,2023-09-07,32352.22,0.0,Closed,n/a,Einbruchdiebstahl,2023-12-01
938,3243,2021-04-11,2021-04-20,3321.06,0.0,Closed,n/a,Sturm/Hagel,2021-04-30
939,3247,2022-08-03,2022-09-28,15691.16,0.0,Closed,n/a,Einbruchdiebstahl,2023-02-26
940,3251,2022-03-22,2022-03-26,41154.74,0.0,Closed,n/a,Sturm/Hagel,2022-03-30
941,3252,2023-05-09,2023-05-09,35619.95,0.0,Closed,n/a,Einbruchdiebstahl,2023-07-19
942,3259,2020-05-02,2020-05-29,8361.56,0.0,Closed,n/a,Leitungswasser,2020-06-18
943,3261,2022-04-24,2022-05-13,9322.44,0.0,Closed,n/a,Elementar,2022-11-07
944,3263,2024-04-02,2024-04-04,3956.04,0.0,Closed,n/a,Leitungswasser,2024-04-29
945,3265,2023-06-23,2023-07-31,81704.39,0.0,Closed,n/a,Sturm/Hagel,2023-09-05
946,3268,2024-04-09,2024-04-22,11111.82,0.0,Closed,n/a,Leitungswasser,2024-07-16
947,3270,2021-09-11,2021-10-02,8014.39,0.0,Closed,n/a,Feuer,2021-12-30
948,3275,2022-08-17,2022-08-19,27937.64,0.0,Closed,n/a,Einbruchdiebstahl,2022-09-20
949,3277,2024-06-20,2024-06-21,14618.47,0.0,Closed,n/a,Sturm/Hagel,2024-07-20
950,3284,2022-06-17,2022-06-17,16814.52,0.0,Closed,n/a,Leitungswasser,2022-09-10
951,3289,2024-01-22,2024-02-05,10839.56,0.0,Closed,n/a,Leitungswasser,2024-05-12
952,3292,2022-12-30,2023-01-02,16509.97,0.0,Closed,n/a,Einbruchdiebstahl,2023-04-07
953,3295,2022-06-10,2022-06-11,60633.4,0.0,Closed,n/a,Sturm/Hagel,2022-07-03
954,3296,2024-03-14,2024-03-15,4102.76,0.0,Closed,n/a,Feuer,2024-03-15
955,3296,2023-12-17,2023-12-20,14948.36,0.0,Closed,n/a,Leitungswasser,2024-01-16
956,3297,2024-10-09,2024-10-18,139788.67,0.0,Closed,n/a,Leitungswasser,2024-12-23
957,3298,2023-05-02,2023-05-07,95049.3,0.0,Closed,n/a,Feuer,2023-08-10
958,3298,2024-03-16,2024-03-25,30759.84,0.0,Closed,n/a,Feuer,2024-05-01
959,3302,2021-06-21,2021-06-21,36466.94,0.0,Closed,n/a,Sturm/Hagel,2021-07-19
960,3305,2021-07-04,2021-07-07,3218.69,0.0,Closed,n/a,Feuer,2021-08-12
961,3313,2022-01-10,2022-01-16,33793.35,0.0,Closed,n/a,Einbruchdiebstahl,2022-02-01
962,3318,2022-12-31,2023-01-02,66804.03,0.0,Closed,n/a,Einbruchdiebstahl,2023-01-26
963,3330,2023-12-06,2023-12-12,51422.09,0.0,Closed,n/a,Feuer,2024-03-02
964,3331,2021-08-23,2021-08-25,22959.7,0.0,Closed,n/a,Sturm/Hagel,2021-10-11
965,3331,2024-01-08,2024-01-09,23594.26,0.0,Closed,n/a,Einbruchdiebstahl,2024-01-20
966,3337,2021-12-22,2021-12-30,95846.03,0.0,Closed,n/a,Sturm/Hagel,2022-01-15
967,3338,2024-08-31,2024-09-07,26539.88,0.0,Closed,n/a,Einbruchdiebstahl,2024-09-21
968,3339,2023-04-13,2023-04-30,10823.56,0.0,Closed,n/a,Sturm/Hagel,2023-06-21
969,3345,2024-02-19,2024-03-08,234373.21,0.0,Closed,n/a,Sturm/Hagel,2024-06-03
970,3348,2022-12-11,2022-12-16,12076.31,0.0,Closed,n/a,Leitungswasser,2023-01-05
971,3351,2021-10-31,2021-12-09,34016.35,0.0,Closed,n/a,Leitungswasser,2022-01-06
972,3368,2021-10-19,2021-10-25,19075.18,0.0,Closed,n/a,Sturm/Hagel,2021-11-26
973,3371,2022-09-15,2022-09-23,32525.14,0.0,Closed,n/a,Leitungswasser,2022-12-27
974,3374,2023-09-14,2023-09-21,16679.23,0.0,Closed,n/a,Leitungswasser,2024-01-03
975,3385,2023-06-14,2023-06-30,5455.36,0.0,Closed,n/a,Sturm/Hagel,2023-07-31
976,3386,2024-05-27,2024-06-22,15216.83,0.0,Closed,n/a,Einbruchdiebstahl,2024-06-29
977,3394,2020-11-03,2020-11-18,19675.05,0.0,Closed,n/a,Sturm/Hagel,2021-03-20
978,3401,2022-11-28,2022-12-07,7942.98,0.0,Closed,n/a,Einbruchdiebstahl,2023-01-19
979,3409,2021-08-31,2021-09-05,2535.11,0.0,Closed,n/a,Leitungswasser,2021-10-15
980,3414,2023-01-17,2023-02-03,18777.3,0.0,Closed,n/a,Sturm/Hagel,2023-03-01
981,3415,2022-09-01,2022-09-04,123945.35,0.0,Closed,n/a,Sturm/Hagel,2022-11-25
982,3415,2023-11-21,2023-12-14,11906.89,0.0,Closed,n/a,Sturm/Hagel,2024-05-19
983,3423,2024-10-09,2024-10-17,23078.4,0.0,Closed,n/a,Einbruchdiebstahl,2024-12-01
984,3426,2022-05-08,2022-05-09,29397.25,0.0,Closed,n/a,Sturm/Hagel,2022-08-17
985,3428,2024-03-12,2024-03-15,17117.01,0.0,Closed,n/a,Feuer,2024-03-16
986,3431,2023-04-06,2023-04-21,145617.47,0.0,Closed,n/a,Feuer,2023-05-10
987,3441,2023-12-27,2023-12-30,23111.24,0.0,Closed,n/a,Feuer,2024-03-16
988,3442,2022-03-29,2022-04-07,21690.76,0.0,Closed,n/a,Leitungswasser,2022-05-16
989,3445,2022-05-14,2022-06-04,5727.55,0.0,Closed,n/a,Feuer,2022-06-28
990,3446,2024-09-16,2024-10-05,43739.27,0.0,Closed,n/a,Leitungswasser,2024-10-27
991,3453,2022-10-22,2022-10-23,52156.7,0.0,Closed,n/a,Sturm/Hagel,2023-04-29
992,3457,2023-11-15,2023-11-15,10866.7,0.0,Closed,n/a,Leitungswasser,2024-02-08
993,3460,2020-04-09,2020-04-11,24852.68,0.0,Closed,n/a,Sturm/Hagel,2020-08-04
994,3464,2024-02-28,2024-03-18,28518.9,0.0,Closed,n/a,Sturm/Hagel,2024-04-09
995,3465,2024-11-15,2024-11-15,2759.17,0.0,Closed,n/a,Sturm/Hagel,2024-12-21
996,3473,2022-08-01,2022-09-26,28465.05,0.0,Closed,n/a,Elementar,2023-04-08
997,3473,2023-01-10,2023-01-15,59772.96,0.0,Closed,n/a,Leitungswasser,2023-03-28
998,3475,2023-11-03,2023-11-15,34297.42,0.0,Closed,n/a,Leitungswasser,2023-12-02
999,3484,2023-05-19,2023-06-01,27427.96,0.0,Closed,n/a,Einbruchdiebstahl,2023-09-23
1000,3491,2024-12-15,2024-12-15,18637.32,0.0,Closed,n/a,Leitungswasser,2024-12-20
1001,3492,2023-08-17,2023-08-17,11047.36,0.0,Closed,n/a,Feuer,2023-09-27
1002,3494,2020-05-24,2020-05-30,7334.82,0.0,Closed,n/a,Sturm/Hagel,2020-10-21
1003,3499,2024-06-01,2024-06-04,21326.2,0.0,Closed,n/a,Leitungswasser,2024-07-03
1004,3507,2024-06-27,2024-07-03,6509.63,0.0,Closed,n/a,Sturm/Hagel,2024-07-07
1005,3513,2023-03-04,2023-03-06,5474.77,0.0,Closed,n/a,Leitungswasser,2023-05-09
1006,3514,2021-11-01,2021-11-07,108936.93,0.0,Closed,n/a,Feuer,2021-11-16
1007,3522,2020-04-08,2020-04-19,92835.37,0.0,Closed,n/a,Sturm/Hagel,2020-07-03
1008,3522,2021-05-14,2021-05-14,223502.35,0.0,Closed,n/a,Sturm/Hagel,2021-06-11
1009,3528,2024-11-05,2024-11-15,3929.34,0.0,Closed,n/a,Leitungswasser,2024-12-03
1010,3534,2022-11-10,2022-11-10,15691.83,0.0,Closed,n/a,Feuer,2023-01-15
1011,3537,2024-11-10,2024-11-27,41015.25,26163.58,Open,n/a,Sturm/Hagel,2025-02-07
1012,3542,2023-11-29,2023-11-30,8163.15,0.0,Closed,n/a,Leitungswasser,2024-01-21
1013,3548,2022-05-24,2022-05-27,74627.9,0.0,Closed,n/a,Sturm/Hagel,2022-08-04
1014,3556,2023-07-11,2023-07-25,19569.05,0.0,Closed,n/a,Sturm/Hagel,2023-07-29
1015,3558,2022-03-08,2022-03-13,12316.21,0.0,Closed,n/a,Feuer,2023-02-05
1016,3559,2023-07-31,2023-08-26,16395.2,0.0,Closed,n/a,Leitungswasser,2023-09-10
1017,3561,2022-08-16,2022-08-31,7656.72,0.0,Closed,n/a,Einbruchdiebstahl,2022-09-02
1018,3562,2024-02-06,2024-02-23,12946.51,0.0,Closed,n/a,Feuer,2024-03-09
1019,3564,2022-11-20,2022-12-15,40949.3,0.0,Closed,n/a,Elementar,2023-01-03
1020,3566,2024-11-18,2024-11-21,14700.27,0.0,Closed,n/a,Leitungswasser,2024-12-02
1021,3567,2022-05-28,2022-05-28,10932.97,0.0,Closed,n/a,Einbruchdiebstahl,2022-09-30
1022,3575,2021-10-28,2021-11-06,11603.78,0.0,Closed,n/a,Sturm/Hagel,2022-02-13
1023,3576,2024-01-18,2024-02-03,35445.46,0.0,Closed,n/a,Sturm/Hagel,2024-03-08
1024,3580,2022-10-06,2022-10-21,7342.76,0.0,Closed,n/a,Leitungswasser,2022-11-29
1025,3587,2020-09-12,2020-09-16,12350.55,0.0,Closed,n/a,Sturm/Hagel,2021-01-31
1026,3589,2023-01-28,2023-02-06,25501.5,0.0,Closed,n/a,Sturm/Hagel,2023-02-14
1027,3589,2022-02-02,2022-02-26,21236.81,0.0,Closed,n/a,Feuer,2022-05-26
1028,3591,2023-06-11,2023-06-15,2744.01,0.0,Closed,n/a,Elementar,2023-08-28
1029,3598,2024-08-14,2024-08-28,26638.95,0.0,Closed,n/a,Einbruchdiebstahl,2024-11-01
1030,3599,2023-02-24,2023-03-04,8197.66,0.0,Closed,n/a,Sturm/Hagel,2023-04-14
1031,3601,2022-10-10,2022-10-12,30851.39,0.0,Closed,n/a,Sturm/Hagel,2022-10-21
1032,3610,2021-05-16,2021-05-27,20290.0,0.0,Closed,n/a,Leitungswasser,2021-05-28
1033,3610,2021-10-05,2021-10-25,15606.21,0.0,Closed,n/a,Leitungswasser,2022-01-28
1034,3614,2021-11-28,2021-11-29,18141.09,0.0,Closed,n/a,Sturm/Hagel,2021-12-15
1035,3616,2022-01-12,2022-01-23,12547.11,0.0,Closed,n/a,Sturm/Hagel,2022-03-07
1036,3618,2023-05-07,2023-05-13,15455.32,0.0,Closed,n/a,Sturm/Hagel,2023-06-10
1037,3620,2022-08-31,2022-09-08,10856.67,0.0,Closed,n/a,Leitungswasser,2023-02-05
1038,3622,2021-05-12,2021-05-22,51600.88,0.0,Closed,n/a,Elementar,2021-06-13
1039,3625,2022-08-16,2022-09-02,87349.79,0.0,Closed,n/a,Leitungswasser,2022-09-15
1040,3629,2021-06-16,2021-06-19,14599.92,0.0,Closed,n/a,Leitungswasser,2021-08-05
1041,3632,2022-12-18,2022-12-22,48152.63,0.0,Closed,n/a,Leitungswasser,2022-12-24
1042,3633,2022-09-18,2022-09-18,12253.13,0.0,Closed,n/a,Leitungswasser,2023-02-17
1043,3643,2023-09-23,2023-09-23,8443.63,0.0,Closed,n/a,Leitungswasser,2023-10-02
1044,3646,2022-05-02,2022-05-02,17911.2,0.0,Closed,n/a,Einbruchdiebstahl,2022-06-14
1045,3649,2023-09-14,2023-10-06,11772.62,0.0,Closed,n/a,Leitungswasser,2023-12-11
1046,3649,2024-04-16,2024-04-27,6280.88,0.0,Closed,n/a,Leitungswasser,2024-05-11
1047,3655,2022-02-11,2022-02-15,9209.06,0.0,Closed,n/a,Leitungswasser,2022-02-18
1048,3659,2023-06-10,2023-06-19,4898.03,0.0,Closed,n/a,Sturm/Hagel,2023-08-29
1049,3661,2024-04-11,2024-05-05,81615.37,0.0,Closed,n/a,Elementar,2024-07-02
1050,3668,2023-08-15,2023-08-15,12864.26,0.0,Closed,n/a,Leitungswasser,2023-11-17
1051,3684,2023-06-19,2023-07-02,20691.45,0.0,Closed,n/a,Sturm/Hagel,2023-07-28
1052,3688,2022-06-06,2022-06-21,39959.61,0.0,Closed,n/a,Sturm/Hagel,2022-10-17
1053,3690,2022-09-22,2022-09-22,214209.77,0.0,Closed,n/a,Leitungswasser,2022-10-07
1054,3693,2024-02-13,2024-03-05,16882.83,0.0,Closed,n/a,Feuer,2024-06-28
1055,3694,2022-07-22,2022-08-09,25982.04,0.0,Closed,n/a,Leitungswasser,2022-10-20
1056,3701,2020-11-23,2020-11-23,16837.13,0.0,Closed,n/a,Sturm/Hagel,2020-12-30
1057,3702,2023-03-03,2023-03-04,75618.88,0.0,Closed,n/a,Elementar,2023-03-22
1058,3707,2023-06-04,2023-07-02,181344.05,0.0,Closed,n/a,Sturm/Hagel,2023-08-05
1059,3707,2023-12-01,2023-12-11,96286.6,0.0,Closed,n/a,Elementar,2024-01-19
1060,3708,2023-11-16,2023-11-23,44290.03,0.0,Closed,n/a,Leitungswasser,2023-12-15
1061,3716,2022-08-25,2022-09-02,12838.59,0.0,Closed,n/a,Sturm/Hagel,2023-01-25
1062,3717,2023-09-15,2023-09-15,96087.37,0.0,Closed,n/a,Feuer,2023-09-19
1063,3721,2024-02-15,2024-02-18,8556.32,0.0,Closed,n/a,Leitungswasser,2024-03-21
1064,3723,2021-03-02,2021-03-20,120750.99,0.0,Closed,n/a,Leitungswasser,2021-03-21
1065,3729,2022-02-21,2022-03-11,25133.65,0.0,Closed,n/a,Leitungswasser,2022-03-20
1066,3730,2022-08-28,2022-09-06,3159.87,0.0,Closed,n/a,Sturm/Hagel,2023-02-07
1067,3737,2020-10-12,2020-10-22,103641.97,0.0,Closed,n/a,Sturm/Hagel,2020-12-04
1068,3738,2024-07-09,2024-07-09,144409.4,0.0,Closed,n/a,Sturm/Hagel,2024-07-25
1069,3740,2023-04-11,2023-04-18,29831.78,0.0,Closed,n/a,Sturm/Hagel,2023-05-19
1070,3743,2022-01-14,2022-01-16,127869.32,0.0,Closed,n/a,Einbruchdiebstahl,2022-03-06
1071,3744,2023-05-20,2023-06-06,9372.36,0.0,Closed,n/a,Feuer,2023-10-07
1072,3744,2023-01-25,2023-01-26,3768.56,0.0,Closed,n/a,Einbruchdiebstahl,2023-02-19
1073,3750,2022-03-26,2022-04-22,7660.25,0.0,Closed,n/a,Feuer,2022-04-26
1074,3754,2021-02-20,2021-02-25,5486.53,0.0,Closed,n/a,Leitungswasser,2021-03-21
1075,3760,2024-04-16,2024-04-17,8294.5,0.0,Closed,n/a,Leitungswasser,2024-04-24
1076,3771,2022-12-13,2022-12-14,4156.92,0.0,Closed,n/a,Elementar,2023-01-21
1077,3776,2021-06-15,2021-06-21,23438.07,0.0,Closed,n/a,Leitungswasser,2021-07-26
1078,3777,2024-09-23,2024-10-08,127193.29,0.0,Closed,n/a,Einbruchdiebstahl,2024-10-11
1079,3783,2020-03-23,2020-03-23,82942.97,0.0,Closed,n/a,Sturm/Hagel,2020-05-26
1080,3786,2023-11-21,2023-12-09,80965.59,0.0,Closed,n/a,Leitungswasser,2023-12-14
1081,3790,2024-12-20,2024-12-28,26212.58,9188.63,Open,n/a,Leitungswasser,2025-03-16
1082,3792,2022-11-06,2022-11-06,184013.56,0.0,Closed,n/a,Einbruchdiebstahl,2022-12-11
1083,3795,2021-07-28,2021-08-06,48879.87,0.0,Closed,n/a,Elementar,2021-08-14
1084,3799,2023-06-02,2023-06-03,33526.13,0.0,Closed,n/a,Sturm/Hagel,2023-09-30
1085,3802,2024-03-19,2024-04-07,34091.31,0.0,Closed,n/a,Sturm/Hagel,2024-06-05
1086,3803,2023-10-03,2023-10-04,139677.59,0.0,Closed,n/a,Elementar,2023-11-24
1087,3803,2023-11-14,2024-01-11,42906.51,0.0,Closed,n/a,Einbruchdiebstahl,2024-01-19
1088,3807,2024-05-15,2024-05-16,70683.37,0.0,Closed,n/a,Sturm/Hagel,2024-06-07
1089,3809,2021-09-29,2021-10-18,3637.14,0.0,Closed,n/a,Leitungswasser,2021-11-29
1090,3809,2022-08-17,2022-08-22,21301.65,0.0,Closed,n/a,Leitungswasser,2022-09-29
1091,3809,2023-05-19,2023-05-31,33477.73,0.0,Closed,n/a,Elementar,2023-06-20
1092,3811,2024-01-25,2024-02-10,19696.09,0.0,Closed,n/a,Sturm/Hagel,2024-02-25
1093,3817,2020-09-17,2020-10-05,3546.25,0.0,Closed,n/a,Sturm/Hagel,2020-12-15
1094,3818,2023-02-23,2023-03-07,22020.9,0.0,Closed,n/a,Sturm/Hagel,2023-03-25
1095,3825,2023-05-10,2023-05-14,5178.16,0.0,Closed,n/a,Leitungswasser,2023-07-03
1096,3827,2024-11-16,2024-12-09,6016.27,1973.11,Open,n/a,Feuer,2025-02-14
1097,3831,2023-12-05,2023-12-05,40963.63,0.0,Closed,n/a,Elementar,2023-12-10
1098,3831,2023-12-04,2023-12-05,7297.66,0.0,Closed,n/a,Einbruchdiebstahl,2024-01-22
1099,3838,2024-01-06,2024-01-08,83917.17,0.0,Closed,n/a,Leitungswasser,2024-03-15
1100,3839,2020-06-28,2020-07-03,136060.42,0.0,Closed,n/a,Elementar,2020-08-16
1101,3841,2022-01-30,2022-03-27,28392.29,0.0,Closed,n/a,Feuer,2022-05-19
1102,3842,2020-11-12,2020-11-28,21629.11,0.0,Closed,n/a,Sturm/Hagel,2021-02-19
1103,3851,2021-01-19,2021-01-29,11284.77,0.0,Closed,n/a,Feuer,2021-03-02
1104,3854,2024-08-24,2024-09-06,19215.71,0.0,Closed,n/a,Feuer,2024-10-05
1105,3858,2023-01-30,2023-02-10,5041.4,0.0,Closed,n/a,Leitungswasser,2023-03-05
1106,3858,2021-09-22,2021-09-22,15330.28,0.0,Closed,n/a,Leitungswasser,2022-01-28
1107,3858,2024-01-30,2024-02-02,10318.93,0.0,Closed,n/a,Sturm/Hagel,2024-02-03
1108,3864,2022-11-30,2022-12-08,34568.67,0.0,Closed,n/a,Leitungswasser,2022-12-11
1109,3865,2024-05-22,2024-05-22,21112.54,0.0,Closed,n/a,Sturm/Hagel,2024-07-02
1110,3869,2020-08-30,2020-08-30,13445.08,0.0,Closed,n/a,Sturm/Hagel,2020-10-08
1111,3873,2024-06-26,2024-06-26,19455.76,0.0,Closed,n/a,Sturm/Hagel,2024-06-29
1112,3878,2023-12-15,2023-12-20,55362.47,0.0,Closed,n/a,Feuer,2024-01-07
1113,3878,2020-10-27,2020-11-05,8515.27,0.0,Closed,n/a,Einbruchdiebstahl,2020-12-30
1114,3881,2022-11-02,2022-11-08,23734.25,0.0,Closed,n/a,Sturm/Hagel,2022-12-17
1115,3883,2022-06-15,2022-06-18,1827.45,0.0,Closed,n/a,Leitungswasser,2022-08-14
1116,3888,2022-09-04,2022-09-08,90160.53,0.0,Closed,n/a,Leitungswasser,2022-09-12
1117,3893,2021-03-18,2021-03-25,144985.61,0.0,Closed,n/a,Leitungswasser,2021-03-28
1118,3900,2023-06-01,2023-06-06,5364.53,0.0,Closed,n/a,Feuer,2023-06-15
1119,3903,2024-01-14,2024-01-24,6897.3,0.0,Closed,n/a,Sturm/Hagel,2024-02-09
1120,3918,2021-02-12,2021-02-15,21515.23,0.0,Closed,n/a,Sturm/Hagel,2021-04-08
1121,3922,2022-12-01,2022-12-10,14109.59,0.0,Closed,n/a,Leitungswasser,2023-03-17
1122,3924,2023-03-25,2023-04-12,20719.88,0.0,Closed,n/a,Feuer,2023-05-18
1123,3931,2023-01-20,2023-01-27,79475.58,0.0,Closed,n/a,Leitungswasser,2023-03-20
1124,3935,2023-01-04,2023-01-04,32798.73,0.0,Closed,n/a,Feuer,2023-01-20
1125,3939,2024-06-04,2024-06-05,22719.0,0.0,Closed,n/a,Leitungswasser,2024-07-04
1126,3945,2021-12-14,2021-12-16,62477.72,0.0,Closed,n/a,Leitungswasser,2022-02-01
1127,3951,2021-04-12,2021-04-22,8716.38,0.0,Closed,n/a,Leitungswasser,2021-06-19
1128,3954,2022-07-18,2022-07-20,77514.0,0.0,Closed,n/a,Sturm/Hagel,2022-08-06
1129,3955,2023-01-18,2023-01-21,12892.7,0.0,Closed,n/a,Feuer,2023-03-21
1130,3963,2024-01-19,2024-01-23,52922.47,0.0,Closed,n/a,Feuer,2024-02-06
1131,3966,2021-03-20,2021-03-31,66859.8,0.0,Closed,n/a,Feuer,2021-05-24
1132,3966,2023-02-11,2023-02-23,31354.47,0.0,Closed,n/a,Leitungswasser,2023-03-19
1133,3966,2021-06-28,2021-06-30,35101.97,0.0,Closed,n/a,Leitungswasser,2021-07-02
1134,3968,2023-05-19,2023-05-19,23882.87,0.0,Closed,n/a,Leitungswasser,2023-05-20
1135,3969,2022-02-12,2022-02-17,3343.09,0.0,Closed,n/a,Einbruchdiebstahl,2022-09-29
1136,3972,2022-04-09,2022-04-11,26997.11,0.0,Closed,n/a,Sturm/Hagel,2022-05-06
1137,3973,2024-12-29,2024-12-29,3629.56,655.02,Open,n/a,Leitungswasser,2025-03-19
1138,3974,2024-03-17,2024-03-25,10103.96,0.0,Closed,n/a,Sturm/Hagel,2024-03-31
1139,3980,2022-12-28,2023-01-27,66131.0,0.0,Closed,n/a,Leitungswasser,2023-02-16
1140,3981,2023-03-20,2023-03-31,13491.38,0.0,Closed,n/a,Einbruchdiebstahl,2023-04-13
1141,3992,2023-09-26,2023-09-27,5852.53,0.0,Closed,n/a,Leitungswasser,2023-12-29
1142,3995,2022-11-14,2022-11-15,58595.56,0.0,Closed,n/a,Feuer,2023-07-16
1143,4004,2023-09-12,2023-10-09,24516.61,0.0,Closed,n/a,Feuer,2023-10-29
1144,4006,2021-12-24,2021-12-24,11144.59,0.0,Closed,n/a,Leitungswasser,2021-12-29
1145,4014,2021-05-18,2021-06-06,7486.52,0.0,Closed,n/a,Sturm/Hagel,2021-07-28
