policy_id,factor_name,factor_level
2003,sicherungen,Standard
2003,hochwasserzone,HWZ1
2003,roof_material,Bitumen
2003,heizung,Fernwärme
2004,plz_zone,C
2004,baujahr_klasse,<1950
2004,dachart,Sattel
2004,nutzung,Vermietet
2004,gebaeudeart,MFH
2004,sicherungen,Standard
2004,hochwasserzone,HWZ2
2004,roof_material,Ziegel
2004,heizung,Fernwärme
2005,plz_zone,D
2005,baujahr_klasse,<1950
2005,dachart,Walmdach
2005,nutzung,Vermietet
2005,gebaeudeart,Reihenhaus
2005,sicherungen,Erweitert
2005,hochwasserzone,HWZ2
2005,roof_material,Blech
2005,heizung,Gas
2006,plz_zone,C
2006,baujahr_klasse,2010+
2006,dachart,Flach
2006,nutzung,Vermietet
2006,gebaeudeart,MFH
2006,sicherungen,Standard
2006,hochwasserzone,HWZ0
2006,roof_material,Ziegel
2006,heizung,Oel
2007,plz_zone,A
2007,baujahr_klasse,1980-1999
2007,dachart,Walmdach
2007,nutzung,Vermietet
2007,gebaeudeart,MFH
2007,sicherungen,Standard
2007,hochwasserzone,HWZ3
2007,roof_material,Blech
2007,heizung,Fernwärme
2008,plz_zone,A
2008,baujahr_klasse,2000-2009
2008,dachart,Flach
2008,nutzung,Vermietet
2008,gebaeudeart,MFH
2008,sicherungen,Erweitert
2008,hochwasserzone,HWZ1
2008,roof_material,Schiefer
2008,heizung,Wärmepumpe
2009,plz_zone,B
2009,baujahr_klasse,2010+
2009,dachart,Sattel
2009,nutzung,Vermietet
2009,gebaeudeart,DHH
2009,sicherungen,Standard
2009,hochwasserzone,HWZ1
2009,roof_material,Ziegel
2009,heizung,Gas
2010,plz_zone,D
2010,baujahr_klasse,2000-2009
2010,dachart,Flach
2010,nutzung,Eigennutzung
2010,gebaeudeart,DHH
2010,sicherungen,Erweitert
2010,hochwasserzone,HWZ2
2010,roof_material,Bitumen
2010,heizung,Fernwärme
2011,plz_zone,C
2011,baujahr_klasse,2010+
2011,dachart,Walmdach
2011,nutzung,Vermietet
2011,gebaeudeart,Reihenhaus
2011,sicherungen,Erweitert
2011,hochwasserzone,HWZ3
2011,roof_material,Ziegel
2011,heizung,Fernwärme
2012,plz_zone,D
2012,baujahr_klasse,2000-2009
2012,dachart,Flach
2012,nutzung,Vermietet
2012,gebaeudeart,MFH
2012,sicherungen,Erweitert
2012,hochwasserzone,HWZ3
2012,roof_material,Bitumen
2012,heizung,Wärmepumpe
2013,plz_zone,B
2013,baujahr_klasse,2010+
2013,dachart,Sattel
2013,nutzung,Vermietet
2013,gebaeudeart,DHH
2013,sicherungen,Standard
2013,hochwasserzone,HWZ0
2013,roof_material,Schiefer
2013,heizung,Wärmepumpe
2014,plz_zone,A
2014,baujahr_klasse,1950-1979
2014,dachart,Sattel
2014,nutzung,Eigennutzung
2014,gebaeudeart,MFH
2014,sicherungen,Standard
2014,hochwasserzone,HWZ0
2014,roof_material,Ziegel
2014,heizung,Oel
2015,plz_zone,A
2015,baujahr_klasse,<1950
2015,dachart,Flach
2015,nutzung,Eigennutzung
2015,gebaeudeart,DHH
2015,sicherungen,Standard
2015,hochwasserzone,HWZ2
2015,roof_material,Blech
2015,heizung,Fernwärme
2016,plz_zone,C
2016,baujahr_klasse,2000-2009
2016,dachart,Walmdach
2016,nutzung,Eigennutzung
2016,gebaeudeart,MFH
2016,sicherungen,Erweitert
2016,hochwasserzone,HWZ2
2016,roof_material,Ziegel
2016,heizung,Wärmepumpe
2017,plz_zone,B
2017,baujahr_klasse,1950-1979
2017,dachart,Flach
2017,nutzung,Vermietet
2017,gebaeudeart,DHH
2017,sicherungen,Erweitert
2017,hochwasserzone,HWZ1
2017,roof_material,Ziegel
2017,heizung,Wärmepumpe
2018,plz_zone,C
2018,baujahr_klasse,<1950
2018,dachart,Flach
2018,nutzung,Vermietet
2018,gebaeudeart,DHH
2018,sicherungen,Erweitert
2018,hochwasserzone,HWZ2
2018,roof_material,Ziegel
2018,heizung,Gas
2019,plz_zone,C
2019,baujahr_klasse,2000-2009
2019,dachart,Sattel
2019,nutzung,Vermietet
2019,gebaeudeart,EFH
2019,sicherungen,Standard
2019,hochwasserzone,HWZ3
2019,roof_material,Blech
2019,heizung,Oel
2020,plz_zone,B
2020,baujahr_klasse,2010+
2020,dachart,Flach
2020,nutzung,Vermietet
2020,gebaeudeart,EFH
2020,sicherungen,Erweitert
2020,hochwasserzone,HWZ0
2020,roof_material,Bitumen
2020,heizung,Wärmepumpe
2021,plz_zone,A
2021,baujahr_klasse,1950-1979
2021,dachart,Flach
2021,nutzung,Vermietet
2021,gebaeudeart,EFH
2021,sicherungen,Erweitert
2021,hochwasserzone,HWZ0
2021,roof_material,Schiefer
2021,heizung,Gas
2022,plz_zone,A
2022,baujahr_klasse,1980-1999
2022,dachart,Flach
2022,nutzung,Eigennutzung
2022,gebaeudeart,DHH
2022,sicherungen,Standard
2022,hochwasserzone,HWZ0
2022,roof_material,Blech
2022,heizung,Fernwärme
2023,plz_zone,B
2023,baujahr_klasse,<1950
2023,dachart,Sattel
2023,nutzung,Vermietet
2023,gebaeudeart,Reihenhaus
2023,sicherungen,Erweitert
2023,hochwasserzone,HWZ0
2023,roof_material,Bitumen
2023,heizung,Gas
2024,plz_zone,D
2024,baujahr_klasse,2000-2009
2024,dachart,Flach
2024,nutzung,Eigennutzung
2024,gebaeudeart,DHH
2024,sicherungen,Standard
2024,hochwasserzone,HWZ0
2024,roof_material,Bitumen
2024,heizung,Wärmepumpe
2025,plz_zone,D
2025,baujahr_klasse,<1950
2025,dachart,Sattel
2025,nutzung,Vermietet
2025,gebaeudeart,EFH
2025,sicherungen,Standard
2025,hochwasserzone,HWZ1
2025,roof_material,Schiefer
2025,heizung,Gas
2026,plz_zone,C
2026,baujahr_klasse,2010+
2026,dachart,Sattel
2026,nutzung,Vermietet
2026,gebaeudeart,DHH
2026,sicherungen,Standard
2026,hochwasserzone,HWZ2
2026,roof_material,Blech
2026,heizung,Gas
2027,plz_zone,D
2027,baujahr_klasse,2010+
2027,dachart,Flach
2027,nutzung,Eigennutzung
2027,gebaeudeart,MFH
2027,sicherungen,Standard
2027,hochwasserzone,HWZ3
2027,roof_material,Ziegel
2027,heizung,Oel
2028,plz_zone,D
2028,baujahr_klasse,1950-1979
2028,dachart,Walmdach
2028,nutzung,Vermietet
2028,gebaeudeart,EFH
2028,sicherungen,Erweitert
2028,hochwasserzone,HWZ0
2028,roof_material,Bitumen
2028,heizung,Fernwärme
2029,plz_zone,D
2029,baujahr_klasse,1950-1979
2029,dachart,Walmdach
2029,nutzung,Eigennutzung
2029,gebaeudeart,Reihenhaus
2029,sicherungen,Standard
2029,hochwasserzone,HWZ2
2029,roof_material,Schiefer
2029,heizung,Fernwärme
2030,plz_zone,B
2030,baujahr_klasse,2000-2009
2030,dachart,Walmdach
2030,nutzung,Vermietet
2030,gebaeudeart,DHH
2030,sicherungen,Standard
2030,hochwasserzone,HWZ2
2030,roof_material,Schiefer
2030,heizung,Gas
2031,plz_zone,A
2031,baujahr_klasse,1980-1999
2031,dachart,Walmdach
2031,nutzung,Vermietet
2031,gebaeudeart,MFH
2031,sicherungen,Standard
2031,hochwasserzone,HWZ1
2031,roof_material,Blech
2031,heizung,Fernwärme
2032,plz_zone,B
2032,baujahr_klasse,1950-1979
2032,dachart,Sattel
2032,nutzung,Eigennutzung
2032,gebaeudeart,EFH
2032,sicherungen,Erweitert
2032,hochwasserzone,HWZ0
2032,roof_material,Schiefer
2032,heizung,Gas
2033,plz_zone,A
2033,baujahr_klasse,<1950
2033,dachart,Sattel
2033,nutzung,Vermietet
2033,gebaeudeart,DHH
2033,sicherungen,Standard
2033,hochwasserzone,HWZ3
2033,roof_material,Ziegel
2033,heizung,Wärmepumpe
2034,plz_zone,B
2034,baujahr_klasse,1950-1979
2034,dachart,Flach
2034,nutzung,Eigennutzung
2034,gebaeudeart,Reihenhaus
2034,sicherungen,Erweitert
2034,hochwasserzone,HWZ0
2034,roof_material,Schiefer
2034,heizung,Fernwärme
2035,plz_zone,D
2035,baujahr_klasse,2000-2009
2035,dachart,Sattel
2035,nutzung,Vermietet
2035,gebaeudeart,MFH
2035,sicherungen,Standard
2035,hochwasserzone,HWZ3
2035,roof_material,Blech
2035,heizung,Oel
2036,plz_zone,C
2036,baujahr_klasse,1950-1979
2036,dachart,Flach
2036,nutzung,Vermietet
2036,gebaeudeart,DHH
2036,sicherungen,Standard
2036,hochwasserzone,HWZ3
2036,roof_material,Ziegel
2036,heizung,Oel
2037,plz_zone,C
2037,baujahr_klasse,1980-1999
2037,dachart,Flach
2037,nutzung,Eigennutzung
2037,gebaeudeart,Reihenhaus
2037,sicherungen,Standard
2037,hochwasserzone,HWZ2
2037,roof_material,Bitumen
2037,heizung,Oel
2038,plz_zone,C
2038,baujahr_klasse,2000-2009
2038,dachart,Walmdach
2038,nutzung,Vermietet
2038,gebaeudeart,Reihenhaus
2038,sicherungen,Standard
2038,hochwasserzone,HWZ0
2038,roof_material,Blech
2038,heizung,Oel
2039,plz_zone,B
2039,baujahr_klasse,<1950
2039,dachart,Walmdach
2039,nutzung,Vermietet
2039,gebaeudeart,Reihenhaus
2039,sicherungen,Erweitert
2039,hochwasserzone,HWZ3
2039,roof_material,Bitumen
2039,heizung,Fernwärme
2040,plz_zone,C
2040,baujahr_klasse,2010+
2040,dachart,Sattel
2040,nutzung,Vermietet
2040,gebaeudeart,DHH
2040,sicherungen,Standard
2040,hochwasserzone,HWZ1
2040,roof_material,Schiefer
2040,heizung,Fernwärme
2041,plz_zone,C
2041,baujahr_klasse,2000-2009
2041,dachart,Flach
2041,nutzung,Vermietet
2041,gebaeudeart,EFH
2041,sicherungen,Erweitert
2041,hochwasserzone,HWZ2
2041,roof_material,Ziegel
2041,heizung,Gas
2042,plz_zone,C
2042,baujahr_klasse,1950-1979
2042,dachart,Sattel
2042,nutzung,Vermietet
2042,gebaeudeart,MFH
2042,sicherungen,Standard
2042,hochwasserzone,HWZ0
2042,roof_material,Schiefer
2042,heizung,Fernwärme
2043,plz_zone,A
2043,baujahr_klasse,<1950
2043,dachart,Flach
2043,nutzung,Eigennutzung
2043,gebaeudeart,Reihenhaus
2043,sicherungen,Standard
2043,hochwasserzone,HWZ0
2043,roof_material,Ziegel
2043,heizung,Fernwärme
2044,plz_zone,C
2044,baujahr_klasse,<1950
2044,dachart,Flach
2044,nutzung,Vermietet
2044,gebaeudeart,MFH
2044,sicherungen,Standard
2044,hochwasserzone,HWZ0
2044,roof_material,Blech
2044,heizung,Fernwärme
2045,plz_zone,C
2045,baujahr_klasse,2000-2009
2045,dachart,Flach
2045,nutzung,Vermietet
2045,gebaeudeart,MFH
2045,sicherungen,Erweitert
2045,hochwasserzone,HWZ3
2045,roof_material,Schiefer
2045,heizung,Gas
2046,plz_zone,A
2046,baujahr_klasse,1950-1979
2046,dachart,Walmdach
2046,nutzung,Eigennutzung
2046,gebaeudeart,Reihenhaus
2046,sicherungen,Standard
2046,hochwasserzone,HWZ0
2046,roof_material,Schiefer
2046,heizung,Wärmepumpe
2047,plz_zone,C
2047,baujahr_klasse,<1950
2047,dachart,Walmdach
2047,nutzung,Vermietet
2047,gebaeudeart,DHH
2047,sicherungen,Standard
2047,hochwasserzone,HWZ1
2047,roof_material,Schiefer
2047,heizung,Fernwärme
2048,plz_zone,D
2048,baujahr_klasse,1980-1999
2048,dachart,Sattel
2048,nutzung,Vermietet
2048,gebaeudeart,MFH
2048,sicherungen,Erweitert
2048,hochwasserzone,HWZ2
2048,roof_material,Ziegel
2048,heizung,Oel
2049,plz_zone,B
2049,baujahr_klasse,2000-2009
2049,dachart,Walmdach
2049,nutzung,Vermietet
2049,gebaeudeart,DHH
2049,sicherungen,Standard
2049,hochwasserzone,HWZ3
2049,roof_material,Ziegel
2049,heizung,Wärmepumpe
2050,plz_zone,C
2050,baujahr_klasse,2000-2009
2050,dachart,Walmdach
2050,nutzung,Vermietet
2050,gebaeudeart,MFH
2050,sicherungen,Erweitert
2050,hochwasserzone,HWZ0
2050,roof_material,Ziegel
2050,heizung,Wärmepumpe
2051,plz_zone,B
2051,baujahr_klasse,2010+
2051,dachart,Sattel
2051,nutzung,Vermietet
2051,gebaeudeart,EFH
2051,sicherungen,Standard
2051,hochwasserzone,HWZ0
2051,roof_material,Ziegel
2051,heizung,Wärmepumpe
2052,plz_zone,D
2052,baujahr_klasse,1980-1999
2052,dachart,Walmdach
2052,nutzung,Eigennutzung
2052,gebaeudeart,Reihenhaus
2052,sicherungen,Erweitert
2052,hochwasserzone,HWZ2
2052,roof_material,Ziegel
2052,heizung,Oel
2053,plz_zone,A
2053,baujahr_klasse,2010+
2053,dachart,Walmdach
2053,nutzung,Vermietet
2053,gebaeudeart,EFH
2053,sicherungen,Erweitert
2053,hochwasserzone,HWZ3
2053,roof_material,Blech
2053,heizung,Oel
2054,plz_zone,D
2054,baujahr_klasse,1950-1979
2054,dachart,Walmdach
2054,nutzung,Vermietet
2054,gebaeudeart,MFH
2054,sicherungen,Erweitert
2054,hochwasserzone,HWZ0
2054,roof_material,Blech
2054,heizung,Gas
2055,plz_zone,C
2055,baujahr_klasse,2010+
2055,dachart,Walmdach
2055,nutzung,Vermietet
2055,gebaeudeart,MFH
2055,sicherungen,Erweitert
2055,hochwasserzone,HWZ2
2055,roof_material,Schiefer
2055,heizung,Fernwärme
2056,plz_zone,B
2056,baujahr_klasse,1950-1979
2056,dachart,Walmdach
2056,nutzung,Vermietet
2056,gebaeudeart,MFH
2056,sicherungen,Erweitert
2056,hochwasserzone,HWZ3
2056,roof_material,Blech
2056,heizung,Oel
2057,plz_zone,C
2057,baujahr_klasse,<1950
2057,dachart,Flach
2057,nutzung,Eigennutzung
2057,gebaeudeart,Reihenhaus
2057,sicherungen,Erweitert
2057,hochwasserzone,HWZ0
2057,roof_material,Bitumen
2057,heizung,Oel
2058,plz_zone,D
2058,baujahr_klasse,1950-1979
2058,dachart,Flach
2058,nutzung,Eigennutzung
2058,gebaeudeart,MFH
2058,sicherungen,Erweitert
2058,hochwasserzone,HWZ0
2058,roof_material,Blech
2058,heizung,Wärmepumpe
2059,plz_zone,C
2059,baujahr_klasse,<1950
2059,dachart,Walmdach
2059,nutzung,Vermietet
2059,gebaeudeart,Reihenhaus
2059,sicherungen,Erweitert
2059,hochwasserzone,HWZ0
2059,roof_material,Bitumen
2059,heizung,Oel
2060,plz_zone,B
2060,baujahr_klasse,1950-1979
2060,dachart,Sattel
2060,nutzung,Vermietet
2060,gebaeudeart,Reihenhaus
2060,sicherungen,Erweitert
2060,hochwasserzone,HWZ0
2060,roof_material,Blech
2060,heizung,Gas
2061,plz_zone,C
2061,baujahr_klasse,1950-1979
2061,dachart,Flach
2061,nutzung,Vermietet
2061,gebaeudeart,MFH
2061,sicherungen,Standard
2061,hochwasserzone,HWZ1
2061,roof_material,Blech
2061,heizung,Gas
2062,plz_zone,B
2062,baujahr_klasse,<1950
2062,dachart,Sattel
2062,nutzung,Eigennutzung
2062,gebaeudeart,Reihenhaus
2062,sicherungen,Standard
2062,hochwasserzone,HWZ1
2062,roof_material,Ziegel
2062,heizung,Fernwärme
2063,plz_zone,A
2063,baujahr_klasse,<1950
2063,dachart,Walmdach
2063,nutzung,Eigennutzung
2063,gebaeudeart,DHH
2063,sicherungen,Erweitert
2063,hochwasserzone,HWZ0
2063,roof_material,Schiefer
2063,heizung,Fernwärme
2064,plz_zone,C
2064,baujahr_klasse,2000-2009
2064,dachart,Flach
2064,nutzung,Eigennutzung
2064,gebaeudeart,EFH
2064,sicherungen,Standard
2064,hochwasserzone,HWZ1
2064,roof_material,Schiefer
2064,heizung,Oel
2065,plz_zone,D
2065,baujahr_klasse,2010+
2065,dachart,Flach
2065,nutzung,Eigennutzung
2065,gebaeudeart,DHH
2065,sicherungen,Standard
2065,hochwasserzone,HWZ1
2065,roof_material,Schiefer
2065,heizung,Fernwärme
2066,plz_zone,B
2066,baujahr_klasse,1980-1999
2066,dachart,Sattel
2066,nutzung,Eigennutzung
2066,gebaeudeart,EFH
2066,sicherungen,Erweitert
2066,hochwasserzone,HWZ1
2066,roof_material,Ziegel
2066,heizung,Fernwärme
2067,plz_zone,D
2067,baujahr_klasse,<1950
2067,dachart,Sattel
2067,nutzung,Vermietet
2067,gebaeudeart,DHH
2067,sicherungen,Standard
2067,hochwasserzone,HWZ1
2067,roof_material,Schiefer
2067,heizung,Wärmepumpe
2068,plz_zone,D
2068,baujahr_klasse,2010+
2068,dachart,Sattel
2068,nutzung,Vermietet
2068,gebaeudeart,DHH
2068,sicherungen,Erweitert
2068,hochwasserzone,HWZ0
2068,roof_material,Blech
2068,heizung,Fernwärme
2069,plz_zone,B
2069,baujahr_klasse,1950-1979
2069,dachart,Walmdach
2069,nutzung,Eigennutzung
2069,gebaeudeart,MFH
2069,sicherungen,Erweitert
2069,hochwasserzone,HWZ2
2069,roof_material,Bitumen
2069,heizung,Wärmepumpe
2070,plz_zone,B
2070,baujahr_klasse,1950-1979
2070,dachart,Sattel
2070,nutzung,Vermietet
2070,gebaeudeart,EFH
2070,sicherungen,Standard
2070,hochwasserzone,HWZ3
2070,roof_material,Schiefer
2070,heizung,Oel
2071,plz_zone,C
2071,baujahr_klasse,<1950
2071,dachart,Walmdach
2071,nutzung,Vermietet
2071,gebaeudeart,Reihenhaus
2071,sicherungen,Erweitert
2071,hochwasserzone,HWZ1
2071,roof_material,Bitumen
2071,heizung,Gas
2072,plz_zone,A
2072,baujahr_klasse,2010+
2072,dachart,Sattel
2072,nutzung,Vermietet
2072,gebaeudeart,MFH
2072,sicherungen,Standard
2072,hochwasserzone,HWZ1
2072,roof_material,Schiefer
2072,heizung,Oel
2073,plz_zone,B
2073,baujahr_klasse,1980-1999
2073,dachart,Walmdach
2073,nutzung,Vermietet
2073,gebaeudeart,DHH
2073,sicherungen,Erweitert
2073,hochwasserzone,HWZ3
2073,roof_material,Bitumen
2073,heizung,Oel
2074,plz_zone,C
2074,baujahr_klasse,2010+
2074,dachart,Walmdach
2074,nutzung,Vermietet
2074,gebaeudeart,Reihenhaus
2074,sicherungen,Standard
2074,hochwasserzone,HWZ3
2074,roof_material,Blech
2074,heizung,Oel
2075,plz_zone,C
2075,baujahr_klasse,1950-1979
2075,dachart,Walmdach
2075,nutzung,Eigennutzung
2075,gebaeudeart,Reihenhaus
2075,sicherungen,Erweitert
2075,hochwasserzone,HWZ1
2075,roof_material,Bitumen
2075,heizung,Fernwärme
2076,plz_zone,B
2076,baujahr_klasse,1980-1999
2076,dachart,Sattel
2076,nutzung,Eigennutzung
2076,gebaeudeart,EFH
2076,sicherungen,Erweitert
2076,hochwasserzone,HWZ1
2076,roof_material,Bitumen
2076,heizung,Fernwärme
2077,plz_zone,B
2077,baujahr_klasse,2000-2009
2077,dachart,Walmdach
2077,nutzung,Eigennutzung
2077,gebaeudeart,MFH
2077,sicherungen,Erweitert
2077,hochwasserzone,HWZ0
2077,roof_material,Blech
2077,heizung,Gas
2078,plz_zone,D
2078,baujahr_klasse,<1950
2078,dachart,Flach
2078,nutzung,Vermietet
2078,gebaeudeart,Reihenhaus
2078,sicherungen,Standard
2078,hochwasserzone,HWZ1
2078,roof_material,Bitumen
2078,heizung,Oel
2079,plz_zone,A
2079,baujahr_klasse,1950-1979
2079,dachart,Walmdach
2079,nutzung,Eigennutzung
2079,gebaeudeart,EFH
2079,sicherungen,Erweitert
2079,hochwasserzone,HWZ1
2079,roof_material,Ziegel
2079,heizung,Oel
2080,plz_zone,D
2080,baujahr_klasse,2010+
2080,dachart,Sattel
2080,nutzung,Vermietet
2080,gebaeudeart,MFH
2080,sicherungen,Erweitert
2080,hochwasserzone,HWZ0
2080,roof_material,Schiefer
2080,heizung,Oel
2081,plz_zone,C
2081,baujahr_klasse,1950-1979
2081,dachart,Flach
2081,nutzung,Vermietet
2081,gebaeudeart,DHH
2081,sicherungen,Standard
2081,hochwasserzone,HWZ3
2081,roof_material,Schiefer
2081,heizung,Fernwärme
2082,plz_zone,A
2082,baujahr_klasse,1980-1999
2082,dachart,Walmdach
2082,nutzung,Eigennutzung
2082,gebaeudeart,MFH
2082,sicherungen,Erweitert
2082,hochwasserzone,HWZ3
2082,roof_material,Ziegel
2082,heizung,Fernwärme
2083,plz_zone,D
2083,baujahr_klasse,2000-2009
2083,dachart,Walmdach
2083,nutzung,Vermietet
2083,gebaeudeart,EFH
2083,sicherungen,Erweitert
2083,hochwasserzone,HWZ0
2083,roof_material,Ziegel
2083,heizung,Gas
2084,plz_zone,B
2084,baujahr_klasse,<1950
2084,dachart,Sattel
2084,nutzung,Eigennutzung
2084,gebaeudeart,MFH
2084,sicherungen,Standard
2084,hochwasserzone,HWZ2
2084,roof_material,Schiefer
2084,heizung,Gas
2085,plz_zone,B
2085,baujahr_klasse,2010+
2085,dachart,Flach
2085,nutzung,Eigennutzung
2085,gebaeudeart,EFH
2085,sicherungen,Standard
2085,hochwasserzone,HWZ0
2085,roof_material,Schiefer
2085,heizung,Oel
2086,plz_zone,A
2086,baujahr_klasse,1980-1999
2086,dachart,Flach
2086,nutzung,Eigennutzung
2086,gebaeudeart,Reihenhaus
2086,sicherungen,Erweitert
2086,hochwasserzone,HWZ2
2086,roof_material,Bitumen
2086,heizung,Oel
2087,plz_zone,D
2087,baujahr_klasse,2000-2009
2087,dachart,Walmdach
2087,nutzung,Vermietet
2087,gebaeudeart,Reihenhaus
2087,sicherungen,Standard
2087,hochwasserzone,HWZ2
2087,roof_material,Bitumen
2087,heizung,Wärmepumpe
2088,plz_zone,B
2088,baujahr_klasse,2000-2009
2088,dachart,Sattel
2088,nutzung,Vermietet
2088,gebaeudeart,EFH
2088,sicherungen,Erweitert
2088,hochwasserzone,HWZ2
2088,roof_material,Schiefer
2088,heizung,Fernwärme
2089,plz_zone,B
2089,baujahr_klasse,<1950
2089,dachart,Walmdach
2089,nutzung,Eigennutzung
2089,gebaeudeart,EFH
2089,sicherungen,Standard
2089,hochwasserzone,HWZ3
2089,roof_material,Blech
2089,heizung,Fernwärme
2090,plz_zone,D
2090,baujahr_klasse,<1950
2090,dachart,Sattel
2090,nutzung,Eigennutzung
2090,gebaeudeart,MFH
2090,sicherungen,Erweitert
2090,hochwasserzone,HWZ3
2090,roof_material,Ziegel
2090,heizung,Fernwärme
2091,plz_zone,C
2091,baujahr_klasse,1980-1999
2091,dachart,Sattel
2091,nutzung,Eigennutzung
2091,gebaeudeart,EFH
2091,sicherungen,Standard
2091,hochwasserzone,HWZ2
2091,roof_material,Schiefer
2091,heizung,Fernwärme
2092,plz_zone,B
2092,baujahr_klasse,2000-2009
2092,dachart,Flach
2092,nutzung,Vermietet
2092,gebaeudeart,MFH
2092,sicherungen,Erweitert
2092,hochwasserzone,HWZ3
2092,roof_material,Bitumen
2092,heizung,Gas
2093,plz_zone,B
2093,baujahr_klasse,2000-2009
2093,dachart,Walmdach
2093,nutzung,Eigennutzung
2093,gebaeudeart,MFH
2093,sicherungen,Erweitert
2093,hochwasserzone,HWZ1
2093,roof_material,Bitumen
2093,heizung,Gas
2094,plz_zone,D
2094,baujahr_klasse,1950-1979
2094,dachart,Sattel
2094,nutzung,Vermietet
2094,gebaeudeart,DHH
2094,sicherungen,Erweitert
2094,hochwasserzone,HWZ2
2094,roof_material,Schiefer
2094,heizung,Wärmepumpe
2095,plz_zone,C
2095,baujahr_klasse,1980-1999
2095,dachart,Sattel
2095,nutzung,Vermietet
2095,gebaeudeart,EFH
2095,sicherungen,Standard
2095,hochwasserzone,HWZ2
2095,roof_material,Bitumen
2095,heizung,Wärmepumpe
2096,plz_zone,D
2096,baujahr_klasse,2000-2009
2096,dachart,Sattel
2096,nutzung,Eigennutzung
2096,gebaeudeart,MFH
2096,sicherungen,Standard
2096,hochwasserzone,HWZ0
2096,roof_material,Bitumen
2096,heizung,Oel
2097,plz_zone,D
2097,baujahr_klasse,2000-2009
2097,dachart,Walmdach
2097,nutzung,Eigennutzung
2097,gebaeudeart,MFH
2097,sicherungen,Standard
2097,hochwasserzone,HWZ3
2097,roof_material,Blech
2097,heizung,Fernwärme
2098,plz_zone,B
2098,baujahr_klasse,1950-1979
2098,dachart,Flach
2098,nutzung,Eigennutzung
2098,gebaeudeart,DHH
2098,sicherungen,Standard
2098,hochwasserzone,HWZ1
2098,roof_material,Blech
2098,heizung,Oel
2099,plz_zone,A
2099,baujahr_klasse,2010+
2099,dachart,Sattel
2099,nutzung,Vermietet
2099,gebaeudeart,EFH
2099,sicherungen,Standard
2099,hochwasserzone,HWZ2
2099,roof_material,Ziegel
2099,heizung,Wärmepumpe
2100,plz_zone,B
2100,baujahr_klasse,1980-1999
2100,dachart,Walmdach
2100,nutzung,Eigennutzung
2100,gebaeudeart,EFH
2100,sicherungen,Standard
2100,hochwasserzone,HWZ0
2100,roof_material,Schiefer
2100,heizung,Gas
2101,plz_zone,C
2101,baujahr_klasse,1980-1999
2101,dachart,Walmdach
2101,nutzung,Vermietet
2101,gebaeudeart,MFH
2101,sicherungen,Standard
2101,hochwasserzone,HWZ2
2101,roof_material,Ziegel
2101,heizung,Gas
2102,plz_zone,A
2102,baujahr_klasse,<1950
2102,dachart,Walmdach
2102,nutzung,Eigennutzung
2102,gebaeudeart,EFH
2102,sicherungen,Erweitert
2102,hochwasserzone,HWZ1
2102,roof_material,Blech
2102,heizung,Fernwärme
2103,plz_zone,B
2103,baujahr_klasse,<1950
2103,dachart,Walmdach
2103,nutzung,Eigennutzung
2103,gebaeudeart,EFH
2103,sicherungen,Erweitert
2103,hochwasserzone,HWZ2
2103,roof_material,Bitumen
2103,heizung,Fernwärme
2104,plz_zone,C
2104,baujahr_klasse,<1950
2104,dachart,Sattel
2104,nutzung,Vermietet
2104,gebaeudeart,MFH
2104,sicherungen,Erweitert
2104,hochwasserzone,HWZ0
2104,roof_material,Blech
2104,heizung,Oel
2105,plz_zone,B
2105,baujahr_klasse,1950-1979
2105,dachart,Flach
2105,nutzung,Vermietet
2105,gebaeudeart,MFH
2105,sicherungen,Erweitert
2105,hochwasserzone,HWZ3
2105,roof_material,Blech
2105,heizung,Gas
2106,plz_zone,A
2106,baujahr_klasse,1950-1979
2106,dachart,Sattel
2106,nutzung,Eigennutzung
2106,gebaeudeart,Reihenhaus
2106,sicherungen,Erweitert
2106,hochwasserzone,HWZ1
2106,roof_material,Schiefer
2106,heizung,Fernwärme
2107,plz_zone,B
2107,baujahr_klasse,2010+
2107,dachart,Flach
2107,nutzung,Eigennutzung
2107,gebaeudeart,DHH
2107,sicherungen,Standard
2107,hochwasserzone,HWZ1
2107,roof_material,Blech
2107,heizung,Gas
2108,plz_zone,C
2108,baujahr_klasse,2010+
2108,dachart,Walmdach
2108,nutzung,Vermietet
2108,gebaeudeart,EFH
2108,sicherungen,Erweitert
2108,hochwasserzone,HWZ2
