policy_id,product,partner,start_date,end_date,state,sum_insured,deductible,channel,premium_gross,premium_net
1109,Wohngebaeude,PartnerB,2020-04-11,2022-09-24,auto_issued,519000,300,Makler,485.67,408.13
1110,Wohngebaeude,PartnerA,2020-10-11,2023-12-20,active,580000,300,Direkt,473.11,397.57
1111,Wohngebaeude,PartnerA,2020-04-18,2024-04-15,cancelled,475000,300,Makler,317.49,266.8
1112,Wohngebaeude,PartnerC,2021-12-21,2024-12-31,active,817000,150,Direkt,836.2,702.69
1113,Wohngebaeude,PartnerB,2022-09-27,2024-12-31,active,409000,300,Makler,319.85,268.78
1114,Wohngebaeude,PartnerB,2023-02-11,2024-12-31,active,622000,150,Direkt,509.39,428.06
1115,Wohngebaeude,PartnerA,2020-08-04,2023-09-24,active,856000,500,Direkt,612.74,514.91
1116,Wohngebaeude,PartnerB,2023-01-22,2024-09-28,active,171000,150,Makler,165.33,138.93
1117,Wohngebaeude,PartnerA,2021-02-09,2024-08-10,cancelled,609000,150,Makler,564.14,474.07
1118,Wohngebaeude,PartnerB,2020-04-10,2022-04-12,active,855000,500,Makler,759.42,638.17
1119,Wohngebaeude,PartnerC,2021-08-13,2024-09-02,active,943000,150,Vergleichsportal,896.93,753.72
1120,Wohngebaeude,PartnerA,2021-03-25,2023-07-06,active,600000,150,Makler,553.37,465.02
1121,Wohngebaeude,PartnerA,2020-04-22,2023-08-26,active,287000,150,Direkt,172.75,145.17
1122,Wohngebaeude,PartnerB,2022-01-26,2024-10-02,active,646000,150,Makler,463.89,389.82
1123,Wohngebaeude,PartnerC,2020-06-20,2022-06-01,cancelled,953000,150,Makler,745.74,626.67
1124,Wohngebaeude,PartnerA,2022-09-17,2024-12-31,active,480000,150,Makler,361.82,304.05
1125,Wohngebaeude,PartnerA,2021-04-11,2024-07-31,active,186000,150,Makler,180.52,151.7
1126,Wohngebaeude,PartnerC,2023-09-09,2024-12-31,active,852000,150,Makler,704.53,592.04
1127,Wohngebaeude,PartnerA,2020-01-15,2022-01-20,active,943000,500,Makler,966.68,812.34
1128,Wohngebaeude,PartnerA,2020-06-24,2022-11-27,active,773000,150,Direkt,828.3,696.05
1129,Wohngebaeude,PartnerB,2020-02-04,2023-11-05,active,491000,300,Makler,308.44,259.19
1130,Wohngebaeude,PartnerC,2022-08-07,2024-09-25,auto_issued,486000,150,Makler,338.83,284.73
1131,Wohngebaeude,PartnerB,2022-01-31,2023-06-17,active,907000,500,Direkt,523.74,440.12
1132,Wohngebaeude,PartnerA,2020-12-22,2024-08-27,cancelled,770000,300,Vergleichsportal,682.56,573.58
1133,Wohngebaeude,PartnerA,2022-12-10,2024-05-16,auto_issued,188000,150,Direkt,152.9,128.49
1134,Wohngebaeude,PartnerA,2022-03-10,2023-06-03,active,688000,500,Makler,417.27,350.65
1135,Wohngebaeude,PartnerA,2021-10-06,2024-03-15,active,845000,150,Makler,495.15,416.09
1136,Wohngebaeude,PartnerA,2021-02-21,2022-11-19,active,160000,150,Makler,146.77,123.34
1137,Wohngebaeude,PartnerA,2021-02-06,2023-04-04,active,564000,150,Makler,379.85,319.2
1138,Wohngebaeude,PartnerA,2023-02-24,2024-12-31,auto_issued,734000,150,Makler,414.52,348.34
1139,Wohngebaeude,PartnerA,2023-10-21,2024-12-31,auto_issued,523000,150,Makler,378.24,317.85
1140,Wohngebaeude,PartnerA,2022-11-27,2024-12-31,cancelled,151000,300,Makler,155.97,131.07
1141,Wohngebaeude,PartnerC,2022-10-12,2024-12-31,active,311000,150,Makler,342.95,288.19
1142,Wohngebaeude,PartnerA,2021-04-14,2024-12-31,active,351000,150,Makler,269.52,226.49
1143,Wohngebaeude,PartnerA,2022-09-10,2024-12-31,active,559000,150,Makler,605.6,508.91
1144,Wohngebaeude,PartnerA,2023-01-20,2024-12-31,cancelled,732000,300,Makler,736.38,618.81
1145,Wohngebaeude,PartnerA,2021-12-16,2024-11-22,auto_issued,845000,150,Makler,861.86,724.25
1146,Wohngebaeude,PartnerA,2023-10-22,2024-12-31,active,897000,150,Vergleichsportal,830.06,697.53
1147,Wohngebaeude,PartnerA,2023-01-17,2024-12-31,cancelled,416000,500,Makler,398.15,334.58
1148,Wohngebaeude,PartnerA,2021-06-24,2023-08-04,active,768000,150,Direkt,502.45,422.23
1149,Wohngebaeude,PartnerA,2020-09-16,2023-05-23,active,456000,300,Direkt,492.68,414.02
1150,Wohngebaeude,PartnerA,2022-04-04,2024-08-09,active,913000,150,Makler,682.51,573.54
1151,Wohngebaeude,PartnerA,2023-06-25,2024-12-31,auto_issued,269000,500,Makler,214.51,180.26
1152,Wohngebaeude,PartnerC,2020-08-08,2021-11-30,active,257000,150,Makler,227.12,190.86
1153,Wohngebaeude,PartnerC,2023-05-30,2024-12-31,active,641000,300,Makler,440.72,370.35
1154,Wohngebaeude,PartnerC,2020-07-16,2024-03-20,active,422000,500,Makler,396.14,332.89
1155,Wohngebaeude,PartnerB,2022-07-03,2023-08-26,active,250000,500,Direkt,206.85,173.82
1156,Wohngebaeude,PartnerC,2021-11-17,2023-09-28,active,485000,300,Makler,372.51,313.03
1157,Wohngebaeude,PartnerA,2020-01-07,2021-05-26,cancelled,592000,150,Vergleichsportal,421.68,354.35
1158,Wohngebaeude,PartnerA,2021-03-17,2022-12-11,active,466000,150,Makler,381.39,320.5
1159,Wohngebaeude,PartnerB,2022-06-13,2024-08-02,auto_issued,699000,150,Makler,493.61,414.8
1160,Wohngebaeude,PartnerB,2023-05-07,2024-12-31,active,443000,150,Vergleichsportal,430.91,362.11
1161,Wohngebaeude,PartnerC,2023-11-14,2024-12-31,auto_issued,592000,300,Makler,623.75,524.16
1162,Wohngebaeude,PartnerB,2023-06-18,2024-12-31,active,438000,300,Makler,356.08,299.23
1163,Wohngebaeude,PartnerA,2021-09-18,2022-10-02,active,228000,150,Direkt,142.8,120.0
1164,Wohngebaeude,PartnerB,2022-03-22,2024-10-11,active,947000,150,Direkt,588.47,494.51
1165,Wohngebaeude,PartnerB,2022-11-23,2024-12-31,active,898000,300,Direkt,740.13,621.96
1166,Wohngebaeude,PartnerC,2023-12-07,2024-12-31,active,731000,150,Makler,768.49,645.79
1167,Wohngebaeude,PartnerA,2023-01-06,2024-12-31,active,330000,500,Makler,257.16,216.1
1168,Wohngebaeude,PartnerC,2020-05-08,2022-01-30,active,815000,150,Makler,688.06,578.2
1169,Wohngebaeude,PartnerB,2021-06-11,2024-11-06,active,743000,500,Makler,661.18,555.61
1170,Wohngebaeude,PartnerB,2022-03-20,2023-11-06,auto_issued,854000,150,Makler,489.86,411.65
1171,Wohngebaeude,PartnerC,2022-11-19,2024-10-09,active,936000,300,Direkt,871.82,732.62
1172,Wohngebaeude,PartnerC,2022-06-27,2023-10-25,active,476000,500,Makler,500.53,420.61
1173,Wohngebaeude,PartnerB,2021-05-11,2024-01-20,auto_issued,661000,150,Makler,498.59,418.98
1174,Wohngebaeude,PartnerC,2023-02-28,2024-06-05,active,762000,300,Makler,725.67,609.81
1175,Wohngebaeude,PartnerB,2021-05-22,2024-07-01,auto_issued,963000,150,Vergleichsportal,995.29,836.38
1176,Wohngebaeude,PartnerB,2021-07-24,2024-12-31,active,158000,150,Makler,142.8,120.0
1177,Wohngebaeude,PartnerA,2022-09-09,2024-01-03,active,372000,150,Direkt,359.81,302.36
1178,Wohngebaeude,PartnerA,2022-02-12,2023-08-14,active,613000,300,Makler,390.96,328.54
1179,Wohngebaeude,PartnerB,2022-05-20,2024-12-31,auto_issued,395000,300,Direkt,355.16,298.45
1180,Wohngebaeude,PartnerA,2020-11-16,2024-07-22,active,856000,150,Makler,538.51,452.53
1181,Wohngebaeude,PartnerC,2021-12-24,2024-12-31,active,604000,300,Makler,381.0,320.17
1182,Wohngebaeude,PartnerB,2020-09-14,2022-07-28,active,627000,300,Direkt,689.13,579.1
1183,Wohngebaeude,PartnerB,2022-11-07,2024-12-31,active,973000,300,Vergleichsportal,917.98,771.41
1184,Wohngebaeude,PartnerB,2022-11-20,2024-09-08,active,469000,300,Direkt,505.08,424.44
1185,Wohngebaeude,PartnerA,2021-07-10,2023-08-28,active,328000,300,Makler,205.47,172.66
1186,Wohngebaeude,PartnerA,2022-10-12,2024-04-29,cancelled,564000,150,Direkt,422.66,355.18
1187,Wohngebaeude,PartnerA,2021-03-01,2023-02-04,active,374000,300,Makler,267.1,224.45
1188,Wohngebaeude,PartnerA,2020-02-21,2023-07-17,active,256000,300,Makler,244.08,205.11
1189,Wohngebaeude,PartnerA,2023-05-31,2024-10-28,active,585000,150,Makler,505.38,424.69
1190,Wohngebaeude,PartnerA,2022-08-31,2024-07-13,active,503000,150,Makler,329.83,277.17
1191,Wohngebaeude,PartnerB,2023-05-22,2024-12-31,active,879000,300,Direkt,787.05,661.39
1192,Wohngebaeude,PartnerA,2021-01-01,2023-07-15,active,266000,150,Makler,203.01,170.6
1193,Wohngebaeude,PartnerA,2021-10-06,2023-07-08,active,175000,150,Makler,172.01,144.55
1194,Wohngebaeude,PartnerC,2020-03-26,2022-08-28,active,524000,1000,Makler,272.12,228.67
1195,Wohngebaeude,PartnerA,2020-04-06,2022-04-18,active,824000,300,Makler,766.56,644.17
1196,Wohngebaeude,PartnerB,2023-01-27,2024-10-17,active,946000,300,Direkt,907.51,762.61
1197,Wohngebaeude,PartnerB,2023-02-16,2024-10-30,active,635000,500,Makler,415.57,349.22
1198,Wohngebaeude,PartnerA,2020-02-15,2021-04-30,active,745000,150,Makler,707.84,594.82
1199,Wohngebaeude,PartnerB,2022-02-15,2024-12-31,auto_issued,310000,300,Makler,246.03,206.75
1200,Wohngebaeude,PartnerA,2020-07-20,2023-12-03,active,732000,150,Direkt,784.65,659.37
1201,Wohngebaeude,PartnerA,2023-12-23,2024-12-31,active,207000,500,Makler,152.07,127.79
1202,Wohngebaeude,PartnerA,2022-10-11,2024-12-31,active,435000,300,Makler,356.98,299.98
1203,Wohngebaeude,PartnerA,2021-12-08,2023-02-19,active,424000,300,Makler,320.41,269.25
1204,Wohngebaeude,PartnerA,2022-10-31,2024-12-31,active,918000,300,Makler,940.65,790.46
1205,Wohngebaeude,PartnerA,2022-10-31,2024-12-31,active,531000,150,Makler,372.54,313.06
1206,Wohngebaeude,PartnerA,2022-07-30,2024-12-31,active,675000,500,Makler,609.09,511.84
1207,Wohngebaeude,PartnerA,2020-08-24,2023-03-30,auto_issued,988000,300,Direkt,960.06,806.77
1208,Wohngebaeude,PartnerB,2021-01-31,2022-07-30,active,454000,300,Makler,421.3,354.03
1209,Wohngebaeude,PartnerA,2022-09-26,2024-12-31,active,816000,150,Makler,568.18,477.46
1210,Wohngebaeude,PartnerB,2021-09-21,2024-12-31,auto_issued,327000,300,Makler,317.19,266.55
1211,Wohngebaeude,PartnerC,2023-04-23,2024-07-27,active,640000,150,Makler,383.55,322.31
1212,Wohngebaeude,PartnerA,2020-05-15,2021-05-28,cancelled,999000,500,Makler,698.57,587.03
1213,Wohngebaeude,PartnerB,2023-08-02,2024-12-31,active,812000,500,Direkt,650.91,546.98
1214,Wohngebaeude,PartnerC,2023-11-09,2024-12-31,active,753000,500,Makler,671.4,564.2
1215,Wohngebaeude,PartnerA,2023-01-12,2024-12-31,active,778000,150,Makler,651.87,547.79
1216,Wohngebaeude,PartnerB,2023-01-15,2024-11-26,active,157000,1000,Makler,142.8,120.0
1217,Wohngebaeude,PartnerC,2021-04-28,2022-12-16,cancelled,724000,300,Makler,498.41,418.83
1218,Wohngebaeude,PartnerA,2022-06-06,2024-09-02,active,558000,500,Makler,412.23,346.41
1219,Wohngebaeude,PartnerC,2021-08-22,2022-12-26,auto_issued,650000,150,Makler,467.82,393.13
1220,Wohngebaeude,PartnerB,2021-11-26,2024-12-31,active,763000,150,Makler,783.2,658.15
1221,Wohngebaeude,PartnerA,2021-02-16,2022-03-25,active,493000,150,Makler,277.54,233.23
1222,Wohngebaeude,PartnerA,2023-06-09,2024-07-19,active,815000,300,Makler,533.82,448.59
1223,Wohngebaeude,PartnerB,2022-05-04,2023-07-02,active,946000,1000,Vergleichsportal,890.57,748.38
1224,Wohngebaeude,PartnerB,2023-02-02,2024-12-31,cancelled,501000,300,Makler,533.86,448.62
1225,Wohngebaeude,PartnerB,2023-07-20,2024-12-31,auto_issued,886000,150,Makler,895.65,752.65
1226,Wohngebaeude,PartnerA,2022-10-09,2023-11-05,active,648000,500,Makler,678.76,570.39
1227,Wohngebaeude,PartnerA,2022-02-15,2024-12-31,active,816000,300,Direkt,868.94,730.2
1228,Wohngebaeude,PartnerC,2022-02-11,2024-01-04,auto_issued,636000,300,Direkt,519.71,436.73
1229,Wohngebaeude,PartnerA,2022-09-30,2024-12-31,active,854000,1000,Makler,532.79,447.72
1230,Wohngebaeude,PartnerA,2021-07-12,2024-08-04,active,928000,300,Vergleichsportal,776.68,652.67
1231,Wohngebaeude,PartnerB,2022-09-14,2024-12-31,cancelled,745000,300,Makler,683.07,574.01
1232,Wohngebaeude,PartnerC,2022-10-16,2024-12-31,cancelled,944000,300,Makler,981.64,824.91
1233,Wohngebaeude,PartnerB,2021-07-11,2024-09-02,cancelled,792000,150,Makler,645.33,542.29
1234,Wohngebaeude,PartnerA,2022-10-24,2024-12-31,active,869000,150,Makler,941.68,791.33
1235,Wohngebaeude,PartnerA,2021-11-03,2023-07-26,active,315000,150,Makler,212.76,178.79
1236,Wohngebaeude,PartnerB,2022-06-03,2023-06-26,active,372000,300,Direkt,264.92,222.62
1237,Wohngebaeude,PartnerB,2021-06-16,2023-04-18,cancelled,171000,150,Makler,142.8,120.0
1238,Wohngebaeude,PartnerA,2022-08-09,2024-12-31,active,862000,300,Direkt,727.79,611.59
1239,Wohngebaeude,PartnerA,2023-01-16,2024-12-31,cancelled,834000,1000,Direkt,748.16,628.71
1240,Wohngebaeude,PartnerA,2020-04-11,2022-09-14,active,256000,150,Vergleichsportal,246.91,207.49
1241,Wohngebaeude,PartnerC,2020-02-27,2022-12-05,auto_issued,618000,150,Makler,347.34,291.88
1242,Wohngebaeude,PartnerB,2022-01-07,2024-12-31,auto_issued,219000,150,Makler,142.8,120.0
1243,Wohngebaeude,PartnerA,2023-12-15,2024-12-31,active,387000,150,Makler,340.24,285.92
1244,Wohngebaeude,PartnerB,2022-03-06,2024-11-18,auto_issued,601000,1000,Vergleichsportal,310.66,261.06
1245,Wohngebaeude,PartnerB,2020-07-12,2023-07-01,active,991000,300,Vergleichsportal,1059.48,890.32
1246,Wohngebaeude,PartnerA,2022-03-06,2024-12-31,auto_issued,592000,300,Makler,618.62,519.85
1247,Wohngebaeude,PartnerB,2023-01-05,2024-08-28,auto_issued,925000,150,Makler,519.8,436.81
1248,Wohngebaeude,PartnerB,2023-03-15,2024-12-31,active,482000,150,Makler,511.46,429.8
1249,Wohngebaeude,PartnerA,2020-12-02,2023-05-31,active,613000,300,Makler,662.47,556.7
1250,Wohngebaeude,PartnerB,2021-02-02,2023-12-27,active,774000,300,Direkt,654.77,550.23
1251,Wohngebaeude,PartnerB,2021-09-30,2024-01-01,active,241000,150,Direkt,142.8,120.0
1252,Wohngebaeude,PartnerC,2022-02-24,2023-08-19,auto_issued,882000,150,Makler,836.71,703.12
1253,Wohngebaeude,PartnerB,2022-01-20,2023-08-19,active,265000,150,Makler,273.09,229.49
1254,Wohngebaeude,PartnerA,2023-11-15,2024-12-31,active,887000,500,Makler,759.64,638.35
1255,Wohngebaeude,PartnerA,2023-05-06,2024-12-31,active,455000,150,Makler,437.72,367.83
1256,Wohngebaeude,PartnerA,2022-10-30,2024-12-31,active,988000,1000,Makler,874.5,734.87
1257,Wohngebaeude,PartnerC,2021-08-17,2022-08-20,active,409000,150,Makler,288.84,242.72
1258,Wohngebaeude,PartnerA,2021-09-29,2023-09-01,active,323000,150,Makler,312.72,262.79
1259,Wohngebaeude,PartnerB,2022-05-17,2024-12-31,auto_issued,183000,300,Makler,151.28,127.13
1260,Wohngebaeude,PartnerC,2021-04-28,2023-06-16,active,879000,150,Makler,946.1,795.04
1261,Wohngebaeude,PartnerA,2020-06-15,2022-08-06,active,864000,300,Makler,770.6,647.56
1262,Wohngebaeude,PartnerA,2020-01-14,2022-03-24,active,312000,150,Makler,287.6,241.68
1263,Wohngebaeude,PartnerB,2022-04-14,2024-12-31,auto_issued,361000,1000,Makler,360.25,302.73
1264,Wohngebaeude,PartnerA,2021-05-30,2024-12-31,auto_issued,587000,500,Direkt,450.08,378.22
1265,Wohngebaeude,PartnerA,2022-09-05,2023-09-30,auto_issued,489000,500,Makler,409.54,344.15
1266,Wohngebaeude,PartnerB,2022-08-15,2023-09-29,auto_issued,708000,150,Makler,511.77,430.06
1267,Wohngebaeude,PartnerB,2020-08-27,2021-12-02,auto_issued,827000,150,Makler,500.85,420.88
1268,Wohngebaeude,PartnerB,2023-09-12,2024-12-31,auto_issued,775000,150,Makler,837.57,703.84
1269,Wohngebaeude,PartnerA,2021-04-15,2023-12-06,active,278000,300,Direkt,297.93,250.36
1270,Wohngebaeude,PartnerC,2022-08-23,2024-12-31,active,282000,300,Vergleichsportal,249.41,209.59
1271,Wohngebaeude,PartnerB,2023-07-14,2024-12-31,cancelled,435000,300,Makler,472.7,397.23
1272,Wohngebaeude,PartnerB,2023-11-21,2024-12-31,auto_issued,303000,300,Makler,236.96,199.13
1273,Wohngebaeude,PartnerB,2022-01-11,2024-03-20,active,961000,150,Direkt,563.52,473.55
1274,Wohngebaeude,PartnerA,2023-09-07,2024-12-31,cancelled,999000,150,Direkt,1011.9,850.34
1275,Wohngebaeude,PartnerB,2021-04-06,2023-12-09,active,861000,500,Makler,816.44,686.08
1276,Wohngebaeude,PartnerB,2021-01-04,2024-07-16,active,980000,150,Makler,816.82,686.4
1277,Wohngebaeude,PartnerA,2021-08-20,2023-01-27,active,706000,500,Makler,638.02,536.15
1278,Wohngebaeude,PartnerA,2021-11-30,2024-03-27,active,160000,150,Makler,172.16,144.67
1279,Wohngebaeude,PartnerA,2022-11-07,2024-12-31,auto_issued,384000,300,Makler,216.69,182.09
1280,Wohngebaeude,PartnerB,2023-07-19,2024-12-31,active,979000,150,Direkt,779.82,655.31
1281,Wohngebaeude,PartnerC,2021-03-07,2024-08-20,auto_issued,901000,300,Makler,858.88,721.75
1282,Wohngebaeude,PartnerA,2023-11-29,2024-12-31,auto_issued,589000,500,Makler,311.63,261.87
1283,Wohngebaeude,PartnerA,2020-02-27,2021-12-31,active,877000,1000,Makler,614.29,516.21
1284,Wohngebaeude,PartnerB,2022-06-01,2024-12-31,auto_issued,588000,150,Vergleichsportal,559.19,469.91
1285,Wohngebaeude,PartnerB,2023-08-15,2024-12-31,active,278000,150,Makler,175.97,147.87
1286,Wohngebaeude,PartnerC,2020-12-04,2024-11-20,active,175000,150,Makler,142.8,120.0
1287,Wohngebaeude,PartnerA,2023-03-17,2024-12-31,cancelled,328000,150,Makler,353.54,297.09
1288,Wohngebaeude,PartnerA,2021-08-13,2024-12-31,auto_issued,606000,150,Makler,417.01,350.43
1289,Wohngebaeude,PartnerB,2023-07-29,2024-12-31,active,940000,300,Makler,736.99,619.32
1290,Wohngebaeude,PartnerB,2023-02-21,2024-12-31,auto_issued,189000,500,Makler,196.3,164.96
1291,Wohngebaeude,PartnerB,2021-04-23,2024-03-02,auto_issued,409000,300,Makler,311.88,262.08
1292,Wohngebaeude,PartnerA,2023-04-08,2024-12-05,active,366000,300,Direkt,237.94,199.95
1293,Wohngebaeude,PartnerA,2021-04-12,2024-07-05,active,635000,150,Makler,602.06,505.93
1294,Wohngebaeude,PartnerB,2022-01-14,2023-07-02,active,837000,500,Vergleichsportal,568.97,478.13
1295,Wohngebaeude,PartnerA,2023-11-26,2024-12-31,active,674000,500,Makler,554.68,466.12
1296,Wohngebaeude,PartnerA,2021-12-16,2023-11-03,auto_issued,382000,300,Makler,273.41,229.76
1297,Wohngebaeude,PartnerA,2021-12-23,2024-11-01,active,325000,300,Makler,201.19,169.07
1298,Wohngebaeude,PartnerB,2023-12-21,2024-12-31,active,205000,300,Makler,142.8,120.0
1299,Wohngebaeude,PartnerA,2021-01-14,2023-08-28,cancelled,983000,1000,Makler,610.57,513.08
1300,Wohngebaeude,PartnerA,2023-12-21,2024-12-31,active,917000,300,Direkt,598.19,502.68
1301,Wohngebaeude,PartnerB,2020-10-24,2023-07-29,active,933000,150,Makler,506.77,425.86
1302,Wohngebaeude,PartnerA,2021-09-30,2023-04-16,active,572000,500,Makler,511.74,430.03
1303,Wohngebaeude,PartnerA,2023-09-08,2024-12-31,active,759000,1000,Makler,618.38,519.65
1304,Wohngebaeude,PartnerA,2023-06-08,2024-12-31,active,704000,150,Direkt,559.85,470.46
1305,Wohngebaeude,PartnerB,2021-02-27,2022-09-21,active,849000,150,Makler,619.54,520.62
1306,Wohngebaeude,PartnerA,2022-02-20,2024-12-04,auto_issued,255000,150,Makler,189.73,159.44
1307,Wohngebaeude,PartnerA,2020-12-28,2023-05-09,active,370000,500,Makler,262.01,220.18
1308,Wohngebaeude,PartnerC,2023-03-29,2024-06-04,active,710000,150,Makler,443.61,372.78
1309,Wohngebaeude,PartnerA,2023-10-18,2024-12-31,active,742000,150,Direkt,633.12,532.03
1310,Wohngebaeude,PartnerA,2023-03-24,2024-12-31,active,652000,500,Makler,531.2,446.39
1311,Wohngebaeude,PartnerC,2023-05-24,2024-12-31,active,843000,500,Makler,568.06,477.36
1312,Wohngebaeude,PartnerC,2022-07-22,2024-12-31,active,173000,150,Direkt,142.8,120.0
1313,Wohngebaeude,PartnerA,2020-01-12,2021-12-18,active,856000,300,Direkt,529.15,444.66
1314,Wohngebaeude,PartnerA,2021-04-19,2023-04-03,auto_issued,860000,500,Makler,645.46,542.4
1315,Wohngebaeude,PartnerA,2023-04-05,2024-12-31,active,583000,500,Direkt,311.57,261.82
1316,Wohngebaeude,PartnerA,2020-02-04,2023-05-28,active,447000,500,Direkt,232.64,195.5
1317,Wohngebaeude,PartnerB,2023-02-11,2024-12-31,active,626000,150,Makler,417.4,350.76
1318,Wohngebaeude,PartnerA,2020-03-16,2023-08-02,auto_issued,367000,150,Direkt,248.19,208.56
1319,Wohngebaeude,PartnerB,2022-06-22,2023-10-15,auto_issued,418000,150,Makler,406.65,341.72
1320,Wohngebaeude,PartnerB,2021-09-05,2024-09-26,auto_issued,923000,500,Makler,630.59,529.91
1321,Wohngebaeude,PartnerB,2020-08-08,2024-05-20,active,620000,500,Direkt,457.02,384.05
1322,Wohngebaeude,PartnerB,2022-11-16,2024-03-11,auto_issued,568000,300,Vergleichsportal,325.95,273.91
1323,Wohngebaeude,PartnerA,2023-02-16,2024-12-31,active,156000,300,Makler,142.8,120.0
1324,Wohngebaeude,PartnerC,2021-10-06,2024-12-31,active,356000,150,Makler,386.1,324.45
1325,Wohngebaeude,PartnerA,2023-12-02,2024-12-31,active,319000,300,Vergleichsportal,168.11,141.27
1326,Wohngebaeude,PartnerB,2023-01-17,2024-12-31,active,965000,500,Direkt,995.92,836.91
1327,Wohngebaeude,PartnerC,2022-09-05,2024-12-31,auto_issued,663000,1000,Vergleichsportal,650.17,546.36
1328,Wohngebaeude,PartnerC,2022-09-21,2024-12-31,active,958000,300,Makler,656.48,551.66
1329,Wohngebaeude,PartnerA,2022-08-30,2024-12-31,active,710000,150,Makler,514.69,432.51
1330,Wohngebaeude,PartnerC,2022-06-13,2024-12-31,active,610000,500,Makler,538.58,452.59
1331,Wohngebaeude,PartnerB,2020-04-30,2021-06-23,active,166000,150,Makler,185.24,155.66
1332,Wohngebaeude,PartnerA,2021-05-06,2022-06-07,cancelled,918000,150,Makler,668.97,562.16
1333,Wohngebaeude,PartnerA,2020-01-28,2022-02-14,auto_issued,672000,150,Makler,607.36,510.39
1334,Wohngebaeude,PartnerA,2020-02-06,2023-12-04,auto_issued,599000,150,Makler,644.69,541.76
1335,Wohngebaeude,PartnerB,2022-08-29,2024-12-31,auto_issued,706000,150,Makler,633.62,532.45
1336,Wohngebaeude,PartnerC,2022-08-21,2024-11-05,active,658000,300,Makler,634.42,533.13
1337,Wohngebaeude,PartnerB,2020-01-31,2022-06-21,active,650000,150,Makler,372.6,313.11
1338,Wohngebaeude,PartnerA,2020-01-31,2021-09-22,active,486000,300,Vergleichsportal,486.97,409.22
1339,Wohngebaeude,PartnerA,2023-12-26,2024-12-31,active,207000,150,Makler,142.8,120.0
1340,Wohngebaeude,PartnerA,2021-04-06,2024-06-28,active,736000,150,Makler,550.95,462.98
1341,Wohngebaeude,PartnerA,2023-09-11,2024-12-31,active,906000,150,Makler,796.46,669.29
1342,Wohngebaeude,PartnerA,2022-02-16,2024-12-31,cancelled,592000,150,Direkt,478.93,402.46
1343,Wohngebaeude,PartnerA,2022-03-19,2024-02-20,auto_issued,423000,150,Makler,283.7,238.4
